gradyear,NumberOffriends,basketball,football,soccer,softball,volleyball,swimming,cheerleading,baseball,tennis,sports,dance,band,marching,music,rock,hair,dress,blonde,clusters,cluster
2008,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2008,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2007,189,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2007,24,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,1,1
2009,5,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1
2007,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2007,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0
2009,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
2008,34,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0
2006,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2008,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2009,29,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2007,110,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,33,0,1,10,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
2009,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,1,0,0,0,0
2008,77,1,0,0,0,1,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0
2007,118,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2006,34,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,2,0,0,1,1
2009,0,0,3,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,1
2008,47,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,44,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2006,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2009,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008,33,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2009,24,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,0,0,0
2007,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0
2008,34,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2006,26,1,1,0,3,0,0,0,0,0,0,1,0,0,0,1,1,2,0,1,1
2006,75,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2006,46,1,0,0,0,2,0,0,0,0,0,1,4,0,1,0,1,4,0,1,1
2008,41,2,1,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,1,1
2007,605,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,78,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,67,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2008,32,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
2006,61,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2006,33,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2007,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2009,76,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0
2009,58,0,1,2,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,1,1
2006,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008,106,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0
2007,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2009,60,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2008,39,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,51,1,1,3,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,1
2008,185,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,2,0,1,1
2006,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2007,58,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0
2009,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
2009,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2006,0,1,0,0,0,0,0,0,0,1,1,0,1,0,8,1,3,0,0,1,1
2009,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2006,92,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0
2009,15,0,0,0,0,3,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2009,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2009,33,0,0,0,0,0,1,1,0,0,0,1,1,0,2,0,4,0,0,1,1
2007,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2008,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0
2008,5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2008,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006,73,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2008,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2009,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
2008,19,1,0,3,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,1,1
2007,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2008,76,0,1,0,1,1,0,2,0,0,0,1,0,0,3,0,2,0,0,1,1
2006,10,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2009,37,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2006,58,0,0,0,0,0,1,0,0,0,1,2,0,0,9,1,0,0,0,1,1
2007,111,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0
2007,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,5,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,16,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,0,1,0,0
2009,34,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2007,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2006,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,1,1
2007,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,20,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
2009,89,0,1,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0
2007,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2007,38,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2009,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
2008,62,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2009,6,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,1,0,0,0,0
2008,16,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
2007,64,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,50,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,31,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0
2008,43,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0,5,0,1,1,1
2009,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
2008,107,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
2006,23,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0
2006,33,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,54,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,75,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
2008,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,2,0,0,0,0
2009,19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,58,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2007,63,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2008,1,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0
2007,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,24,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2006,6,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2006,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0
2009,71,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2009,93,1,0,2,0,6,0,1,0,2,0,1,0,0,3,1,0,0,0,1,1
2008,10,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,1,0,0,1,1
2008,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2006,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2009,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2007,24,0,0,2,0,0,1,0,0,0,0,1,0,0,2,0,1,1,0,0,0
2009,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2008,2,1,0,0,1,2,0,0,2,0,0,0,0,0,1,2,0,0,0,1,1
2007,33,0,1,0,0,0,0,0,0,0,0,2,6,1,3,0,0,0,0,1,1
2008,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,84,1,0,0,1,3,0,0,0,0,2,0,1,0,3,3,2,0,1,1,1
2009,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0
2007,29,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
2007,15,0,1,3,0,0,2,0,0,0,0,0,2,0,4,2,2,0,2,1,1
2006,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,43,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0
2009,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,34,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2009,107,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2009,16,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,78,0,2,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,1,1
2008,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,20,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0
2008,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1
2007,81,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,4,0,0,0,0
2007,90,1,2,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,1,1
2007,34,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2007,79,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,10,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
2008,49,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,19,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
2008,13,0,2,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,1
2009,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0
2008,62,0,0,0,0,0,0,2,0,2,0,5,0,0,1,1,0,0,0,0,0
2009,20,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
2009,175,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0
2009,23,0,0,0,11,0,0,0,0,0,0,0,3,1,1,0,1,0,0,1,1
2007,21,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2008,10,0,0,2,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0
2008,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,1,1,1
2006,97,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008,32,0,0,0,3,3,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
2008,41,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0
2006,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,8,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0
2009,174,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2009,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2006,45,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2008,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,23,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,0,0,0,0,0
2009,15,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1
2007,21,0,2,0,0,0,0,0,0,0,0,9,0,0,1,3,0,0,0,1,1
2007,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2006,44,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
2009,36,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2007,0,0,0,0,2,0,0,0,2,1,1,1,1,0,4,1,3,0,2,1,1
2007,38,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,2,0,0,0
2007,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
2007,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
2007,25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2007,12,0,4,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
2008,25,0,0,0,0,0,0,0,0,0,0,1,11,5,1,0,0,1,0,1,1
2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0
2006,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2008,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2006,50,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
2008,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,1,1,1
2009,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,73,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2008,11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2009,36,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
2006,100,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0
2008,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2007,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0
2007,2,1,1,0,0,0,0,0,2,0,1,0,0,0,1,1,2,0,1,1,1
2008,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,5,0,1,1,1
2009,27,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
2006,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,51,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2008,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
2006,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2008,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
2009,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006,84,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,1,1
2006,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,49,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,1,1
2007,72,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2009,33,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,59,0,4,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0,1,1
2008,35,0,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2006,37,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,67,0,1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0
2007,27,2,2,2,0,0,0,1,2,0,0,0,1,0,1,4,2,0,4,1,1
2009,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2006,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,143,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0
2007,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2008,18,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1
2006,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0
2006,27,1,1,3,4,0,1,0,0,0,1,0,0,0,2,0,3,0,0,1,1
2008,7,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0
2006,104,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0
2009,56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2006,10,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0
2009,23,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2009,77,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2008,28,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,3,0,0,0,0
2009,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2009,22,0,0,4,0,1,1,0,0,0,0,0,1,0,3,1,2,0,0,1,1
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0
2008,62,0,1,1,0,0,31,0,0,0,1,1,0,0,1,0,0,0,0,1,1
2007,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009,216,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2007,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007,0,1,1,0,0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,1,1
2009,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2007,11,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,40,0,0,0,0,0,0,0,0,0,0,8,5,1,1,0,1,1,0,1,1
2008,181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2008,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2008,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2007,83,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007,16,2,3,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,1,1
2006,12,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2006,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2008,25,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
2007,14,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
2006,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,144,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,47,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,1,0,1,1
2009,28,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1
2007,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2009,15,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2007,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0
2007,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,12,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0
2006,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2009,45,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,199,2,0,0,0,1,0,0,0,0,1,0,0,0,2,0,4,0,0,1,1
2006,117,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2007,152,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0
2008,26,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0
2006,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2007,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2008,18,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2007,41,0,0,3,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2006,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
2009,25,1,0,0,1,1,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1
2007,39,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,0,2,0,0,0,4,0,0,0,0,1,0,0,0,1,0,2,0,0,1,1
2006,50,0,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,0,0,0,0
2008,80,2,0,0,0,0,0,0,1,0,0,1,5,0,2,0,0,0,0,1,1
2008,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,0,1,0,2,0,8,0,0,0,0,1,3,0,0,3,0,1,0,0,1,1
2009,37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2006,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,31,1,0,0,0,0,0,0,2,0,0,2,1,0,6,1,1,2,0,1,1
2007,69,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009,32,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0
2007,78,0,2,0,0,0,0,0,0,0,0,5,0,0,2,0,2,0,1,1,1
